extractor,gpt_model,experiment,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,2,2,"a small oval wicker basket with two tall thin arched handles, pale wrap bands on the handles, and a light cream/whitewashed lower weave under a darker rim","a tall cylindrical brown wicker basket, like a wastebasket shape, with straight sides and two small loop handles sticking up near the top on both sides; the top rim has little vertical slat openings",28,0.4642857142857143,0.2653061224489796
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,3,3,"the light blond, almost circular flat basket shaped like a cat face—visible eyes, nose, whiskers, and little feet at the bottom","a small rounded bucket-shaped basket with a thick dark brown arched handle, an orange-brown woven body, and a slightly open top with a grayish rim",22,0.18181818181818182,0.08888888888888889
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,4,4,"the golden-brown animal-shaped wicker basket, like a rabbit or mouse facing right, with a pointed snout, dark eye, and an oval opening on top of its back","a shallow rectangular golden wicker basket with a very tall twisted rope arch handle, like a low tray with an open lattice weave and thick braided rim",29,0.3103448275862069,0.19148936170212766
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,5,5,"a pinkish-tan rounded rectangular open basket with one thick arched handle, vertical slat sides, and soft rounded corners","the small rectangular basket with dark gray/black wicker, a single dark arch handle, a brown rim, and a pale whitish strip around the bottom",19,0.3157894736842105,0.15789473684210525
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,6,6,"a tall cylindrical brown wicker basket, like a straight-sided bucket, with an open top and two small loop handles rising from the rim on opposite sides","the golden wicker animal-shaped one, like a bird or duck: round body, head sticking out to the right with a small dark eye, and a lid/opening on top",27,0.37037037037037035,0.2127659574468085
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,7,7,"a deep round bucket-like wicker basket, warm orange-brown, with one dark glossy arched handle and a thick horizontal rim band near the top","another animal-shaped wicker piece, but viewed more from the front/top: a round light-blond lidded basket with a spiral center on top, two small red/dark eye decorations, and little feet underneath",25,0.4,0.20408163265306123
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,8,8,"a squat rectangular dark gray-brown basket with one dark arched handle, a darker rim, and pale cream horizontal woven stripes across the front","a very shallow oval tray basket with low sides and a pale tan arch handle; the bottom has a clear spiral/concentric woven pattern, and the rim is mixed light and darker brown",24,0.5,0.26666666666666666
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,9,9,the small honey-gold rectangular basket with a chunky open checker weave and one thick twisted rope-like arched handle,"a boxy rectangular basket with dark green/olive woven side panels, warm brown wicker trim along the top and bottom, and one sturdy brown arched handle",20,0.45,0.24324324324324326
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,10,10,"a medium-brown round open basket that looks like two nested baskets, with thick braided loop handles on both sides and a tight uniform weave","a round open tub basket in honey-brown wicker, with no tall arch handle—just two short braided side handles near the rim, one on each side",25,0.4,0.23809523809523808
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,11,11,"a very shallow round tray basket with a flat spiral weave inside, reddish-brown edging, and one pale arched handle over the top","a small oval basket with a tall thin handle, very two-toned: white/cream woven lower half and tan/gold upper rim, with little dark cord/leather attachments on the sides",23,0.34782608695652173,0.17391304347826086
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,3,12,12,"a golden-yellow rectangular picnic-style basket with a covered lid/top, a tall upright handle in the middle, and a darker open side visible on the right with a diagonal lid/strap piece","the pale peach/pink wicker basket: an upright rounded-rectangle shape with vertical slat sides, an open top, and one thick matching arch handle",34,0.23529411764705882,0.16
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,1,1,"the shallow round tray-like wicker basket: very wide and low, with a flat spiral weave visible inside and one pale arched handle over the top","the wide rectangular basket with a dark green-black woven body, brown wicker trim, a braided top rim, and one large arching handle over it",26,0.4230769230769231,0.275
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,2,2,a small rectangular open wicker basket with chunky square-lattice sides and one tall twisted rope handle arching over it,"a small oval wicker basket with two tall thin arched handles, pale wrap bands on the handles, and a light cream/whitewashed lower weave under a darker rim",20,0.35,0.17073170731707318
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,3,3,"the animal-shaped wicker one, like a duck or bird: rounded body, protruding head with a pointed beak and small dark eye, plus an opening/lid on top","the light blond, almost circular flat basket shaped like a cat face—visible eyes, nose, whiskers, and little feet at the bottom",28,0.17857142857142858,0.1111111111111111
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,4,4,"a rectangular basket with darker greenish-gray side panels, warm brown braided wicker along the top and bottom, and one medium arched handle","the golden-brown animal-shaped wicker basket, like a rabbit or mouse facing right, with a pointed snout, dark eye, and an oval opening on top of its back",23,0.34782608695652173,0.18181818181818182
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,5,5,"an upright round tub basket with no big arch handle—just two small loop handles like ears on the left and right near the rim, in a tight dark tan/brown weave","a pinkish-tan rounded rectangular open basket with one thick arched handle, vertical slat sides, and soft rounded corners",32,0.1875,0.13333333333333333
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,6,6,"a rounded pot-shaped wicker basket, orange-brown, with a thick dark glossy arched handle and a grayish band/rim around the top","a tall cylindrical brown wicker basket, like a straight-sided bucket, with an open top and two small loop handles rising from the rim on opposite sides",23,0.43478260869565216,0.25
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,7,7,"a tall upright cylindrical hamper-like basket, medium brown wicker, with straight vertical sides and small loop handles near the top rim—no big arching handle","a deep round bucket-like wicker basket, warm orange-brown, with one dark glossy arched handle and a thick horizontal rim band near the top",26,0.46153846153846156,0.3076923076923077
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,8,8,"the golden rectangular picnic basket: boxy body with a thick upright handle support in the center, and a hinged lid flipped partly open/slanting upward on the right","a squat rectangular dark gray-brown basket with one dark arched handle, a darker rim, and pale cream horizontal woven stripes across the front",28,0.2857142857142857,0.18181818181818182
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,9,9,"a pale blond round lidded basket seen almost from above, with a flower/star-like weave decoration on the lid and small colored accents, plus tiny feet at the bottom",the small honey-gold rectangular basket with a chunky open checker weave and one thick twisted rope-like arched handle,30,0.26666666666666666,0.19047619047619047
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,10,10,"a small oval basket with pale/white and tan horizontal wicker bands, and a very thin tall arched handle with little colored wraps near where it attaches","a medium-brown round open basket that looks like two nested baskets, with thick braided loop handles on both sides and a tight uniform weave",27,0.18518518518518517,0.10638297872340426
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,11,11,"the light peach/tan open basket with a rounded rectangular body, one thick smooth arched handle, and vertical slat-like weaving on the sides","a very shallow round tray basket with a flat spiral weave inside, reddish-brown edging, and one pale arched handle over the top",24,0.3333333333333333,0.20512820512820512
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_3,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_3/gpt5.5-acl_142301_3_data.json,4,12,12,"a compact rectangular basket in dark gray-brown/almost black wicker, with one dark arched handle and contrasting light beige horizontal bands around the body","a golden-yellow rectangular picnic-style basket with a covered lid/top, a tall upright handle in the middle, and a darker open side visible on the right with a diagonal lid/strap piece",25,0.32,0.1568627450980392
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,1,1,"the light tan wicker basket shaped like a rabbit: rounded body, side profile with a small red eye, and long ears/opening on top—no handle",,26,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,2,2,"a deep round orange-brown wicker basket with a single very dark, almost black arched handle over the top and a darker rim around the opening",,26,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,3,3,"a boxy rectangular picnic-style basket in golden tan wicker, with open vertical slats, a tall upright woven handle/divider in the middle, and another handle leaning diagonally backward",,29,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,4,4,a small oval open basket with two-tone weaving—pale cream bands mixed with medium brown—and a thin arched handle that has a light/white wrap near the top,,30,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,5,5,"a low rectangular golden-brown basket with a thick twisted rope-like handle arching high over it, and a chunky square-weave rim",,23,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,6,6,"another animal basket, but front-facing: a round light blond lidded rabbit face with two red eyes, whisker/nose details, small ears on top, and tiny feet—no handle",,29,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,7,7,"a rectangular handled basket with dark green/olive woven sides, tan braided trim along the top and bottom, and one medium-brown arched handle",,24,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,8,8,"a small rectangular/oval basket with mottled gray-brown wicker, a dark almost black arched handle, and a darker rim with a bit of reddish trim",,26,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,9,9,"a tall cylindrical brown wicker basket, open at the top, with straight vertical sides and two small loop handles near the rim",,22,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,10,10,"a very shallow round tray-like basket with a flat spiral woven bottom, a reddish-brown rim, and one pale tan arched handle over it",,25,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,11,11,"an upright oval tub basket with a dark open interior, fine tan-brown checkered/diagonal weaving, and two short loop handles on the sides—no big arching handle",,28,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,1,12,12,"a peachy light-brown rounded rectangular basket with a single smooth arched handle, open top, and slightly darker vertical slats inside",,21,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,1,1,"a golden wicker picnic-style basket with a lid; it has a tall upright center piece and a darker handle/strap leaning diagonally down to the right, with a dark interior visible on the right side","the light tan wicker basket shaped like a rabbit: rounded body, side profile with a small red eye, and long ears/opening on top—no handle",36,0.2777777777777778,0.19230769230769232
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,2,2,"a tall straight-sided cylindrical brown wicker basket, like a small hamper, with two little loop handles sticking up on the left and right near the rim","a deep round orange-brown wicker basket with a single very dark, almost black arched handle over the top and a darker rim around the opening",27,0.37037037037037035,0.23255813953488372
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,3,3,"a rounded bucket-shaped wicker basket, orange-brown, with one thick dark brown handle arching high over it and a grayish rim around the open top","a boxy rectangular picnic-style basket in golden tan wicker, with open vertical slats, a tall upright woven handle/divider in the middle, and another handle leaning diagonally backward",26,0.34615384615384615,0.1956521739130435
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,4,4,"a low, shallow rectangular golden wicker basket with a thick twisted rope-like handle arching over it; the top edge has an open square lattice pattern",a small oval open basket with two-tone weaving—pale cream bands mixed with medium brown—and a thin arched handle that has a light/white wrap near the top,26,0.34615384615384615,0.19148936170212766
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,5,5,"the dark one: a squat rectangular basket woven in gray-black wicker, with a pale whitish bottom edge, brown rim trim, and one dark arched handle over the top","a low rectangular golden-brown basket with a thick twisted rope-like handle arching high over it, and a chunky square-weave rim",29,0.3448275862068966,0.23809523809523808
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,6,6,"the animal-shaped one in side view: a golden wicker duck or bird, with a rounded body and the head sticking out to the right, plus a small dark/red eye detail near the head","another animal basket, but front-facing: a round light blond lidded rabbit face with two red eyes, whisker/nose details, small ears on top, and tiny feet—no handle",35,0.17142857142857143,0.10344827586206896
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,7,7,"the other animal-shaped basket: pale golden and round, shown more from above/front, with a flower-like woven pattern on top, small red/dark eye details near the upper right, and little feet at the bottom","a rectangular handled basket with dark green/olive woven sides, tan braided trim along the top and bottom, and one medium-brown arched handle",37,0.2702702702702703,0.19607843137254902
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,8,8,"a very shallow oval tray basket, light wicker, with a flat spiral-woven base and low sides; it has one pale arched handle over the top","a small rectangular/oval basket with mottled gray-brown wicker, a dark almost black arched handle, and a darker rim with a bit of reddish trim",26,0.34615384615384615,0.20930232558139536
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,9,9,"a rectangular basket with a dark green-gray woven body, tan/orange trim along the top and bottom, and one medium-brown arched handle over it","a tall cylindrical brown wicker basket, open at the top, with straight vertical sides and two small loop handles near the rim",26,0.2692307692307692,0.17073170731707318
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,10,10,"an upright round tan wicker storage basket, slightly wider at the top, with no big arch handle—just two short braided loop handles on the sides and a dark horizontal band around the middle","a very shallow round tray-like basket with a flat spiral woven bottom, a reddish-brown rim, and one pale tan arched handle over it",34,0.20588235294117646,0.1346153846153846
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,11,11,"a small oval basket with a two-tone white-and-golden woven body, a tall thin arched handle, and little red tie accents where the handle attaches","an upright oval tub basket with a dark open interior, fine tan-brown checkered/diagonal weaving, and two short loop handles on the sides—no big arching handle",27,0.2962962962962963,0.1702127659574468
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,2,12,12,"the warm peach/pinkish tan rectangular basket with rounded corners, a single thick arched handle, and grayish vertical weave visible inside","a peachy light-brown rounded rectangular basket with a single smooth arched handle, open top, and slightly darker vertical slats inside",21,0.5238095238095238,0.3548387096774194
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,1,1,"a boxy rectangular wicker basket with dark greenish-brown vertical sides, a single thick arched handle, and a braided/scalloped rim along the top front. It looks like a dark picnic basket.","a golden wicker picnic-style basket with a lid; it has a tall upright center piece and a darker handle/strap leaning diagonally down to the right, with a dark interior visible on the right side",32,0.40625,0.23636363636363636
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,2,2,"a small oval wicker basket with two tall thin handles meeting overhead, pale wrap bands on the handles, and a light tan/gray striped body.","a tall straight-sided cylindrical brown wicker basket, like a small hamper, with two little loop handles sticking up on the left and right near the rim",25,0.48,0.3
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,3,3,"the round flat blond-wicker one shaped like a cat face, with little ears at the top, dark eyes, whisker details, and tiny feet at the bottom.","a rounded bucket-shaped wicker basket, orange-brown, with one thick dark brown handle arching high over it and a grayish rim around the open top",27,0.3333333333333333,0.20454545454545456
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,4,4,"the golden animal-shaped wicker basket: rounded body with a protruding head facing right, a small dark eye, and an oval lid/opening on top.","a low, shallow rectangular golden wicker basket with a thick twisted rope-like handle arching over it; the top edge has an open square lattice pattern",25,0.36,0.21428571428571427
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,5,5,"a light pinkish-tan open basket, squarish with rounded corners, one smooth arched handle, and vertical slats visible inside. Much softer/pinker than the darker handled baskets.","the dark one: a squat rectangular basket woven in gray-black wicker, with a pale whitish bottom edge, brown rim trim, and one dark arched handle over the top",27,0.2962962962962963,0.16666666666666666
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,6,6,"the tall cylindrical brown wicker basket, like a wastebasket shape, open at the top with two small loop handles on the rim and vertical slat-like weaving.","the animal-shaped one in side view: a golden wicker duck or bird, with a rounded body and the head sticking out to the right, plus a small dark/red eye detail near the head",27,0.2962962962962963,0.14814814814814814
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,7,7,"a deep rounded bowl-shaped basket, warm orange-brown wicker, with one dark glossy arched handle over the top—more like a small bucket than a rectangle.","the other animal-shaped basket: pale golden and round, shown more from above/front, with a flower-like woven pattern on top, small red/dark eye details near the upper right, and little feet at the bottom",27,0.37037037037037035,0.18518518518518517
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,8,8,"a low rectangular gray-brown wicker basket with a single dark thin arched handle, a dark rim, and light tan stripes mixed through the sides.","a very shallow oval tray basket, light wicker, with a flat spiral-woven base and low sides; it has one pale arched handle over the top",25,0.48,0.3076923076923077
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,9,9,a small shallow rectangular honey-orange basket with a thick twisted rope-like arched handle and chunky square-pattern weaving on the front.,"a rectangular basket with a dark green-gray woven body, tan/orange trim along the top and bottom, and one medium-brown arched handle over it",23,0.43478260869565216,0.2564102564102564
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,10,10,"a round open tub-style basket with no overhead handle, two braided loop handles on the sides, and tight tan-brown woven sides with nested circular rims visible inside.","an upright round tan wicker storage basket, slightly wider at the top, with no big arch handle—just two short braided loop handles on the sides and a dark horizontal band around the middle",29,0.5172413793103449,0.3125
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,11,11,"a very shallow round tray basket, light tan with reddish-brown accents, a flat spiral-woven bottom, and one pale arched handle over it.","a small oval basket with a two-tone white-and-golden woven body, a tall thin arched handle, and little red tie accents where the handle attaches",24,0.375,0.21428571428571427
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,3,12,12,"the golden-yellow rectangular picnic hamper: boxy/lidded shape with a thick upright handle in the middle, and a dark open-looking section on the right side.","the warm peach/pinkish tan rectangular basket with rounded corners, a single thick arched handle, and grayish vertical weave visible inside",27,0.25925925925925924,0.17073170731707318
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,4,1,1,"the very shallow, flat oval tray basket with a single tall pale handle arching over it; a spiral/radial weave across the open base and low sides","a boxy rectangular wicker basket with dark greenish-brown vertical sides, a single thick arched handle, and a braided/scalloped rim along the top front. It looks like a dark picnic basket.",27,0.37037037037037035,0.20408163265306123
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.5,gpt-5.5,gpt5.5-acl_142301_4,data/experiments/ACL/gpt5.5-acl/gpt5.5-acl_142301_4/gpt5.5-acl_142301_4_data.json,4,2,2,a small rectangular open basket with chunky golden wicker and one thick twisted rope-like handle arching straight over the top,"a small oval wicker basket with two tall thin handles meeting overhead, pale wrap bands on the handles, and a light tan/gray striped body.",21,0.3333333333333333,0.1794871794871795
