extractor,gpt_model,experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,accuracy,turns,words,re_words,mean_re_length,relative_lexical_overlap,jaccard_lexical_overlap,extracted_objects
gpt,gpt-5.5,Cameron,gpt5.2-cameron-cross-round,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron-cross-round_143215_5,data/experiments/Cameron/2026-05-15/gpt5.2-cameron/gpt5.2-cameron-cross-round_143215_5/gpt5.2-cameron-cross-round_143215_5_data.json,5,100.0,24,339,118,9.833333333333334,0.9658119658119659,0.8960488828909882,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,1,100.0,26,201,61,5.083333333333333,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,2,100.0,26,170,41,3.4166666666666665,0.9208333333333334,0.6107142857142857,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,3,100.0,26,133,26,2.1666666666666665,1.0,0.6791666666666667,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,4,100.0,26,133,26,2.1666666666666665,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_1/gpt5.5-cameron-emnlp-2_170010_1_data.json,5,100.0,26,133,26,2.1666666666666665,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_2/gpt5.5-cameron-emnlp-2_170010_2_data.json,1,91.66666666666666,26,190,56,4.666666666666667,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_2/gpt5.5-cameron-emnlp-2_170010_2_data.json,2,91.66666666666666,26,164,42,3.5,1.0,0.7666666666666666,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_2/gpt5.5-cameron-emnlp-2_170010_2_data.json,3,91.66666666666666,26,161,39,3.25,1.0,0.9444444444444445,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_2/gpt5.5-cameron-emnlp-2_170010_2_data.json,4,91.66666666666666,26,157,36,3.0,1.0,0.9027777777777777,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_2/gpt5.5-cameron-emnlp-2_170010_2_data.json,5,91.66666666666666,26,151,34,2.8333333333333335,1.0,0.9583333333333334,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,1,100.0,26,194,60,5.0,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,2,100.0,26,144,32,2.6666666666666665,0.9166666666666666,0.4859126984126985,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,3,100.0,26,122,24,2.0,1.0,0.8388888888888889,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,4,100.0,26,122,24,2.0,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_3/gpt5.5-cameron-emnlp-2_170010_3_data.json,5,100.0,26,122,24,2.0,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,1,91.66666666666666,26,205,63,5.25,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,2,91.66666666666666,26,171,45,3.75,0.9375,0.6504960317460318,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,3,100.0,26,158,40,3.3333333333333335,1.0,0.9027777777777778,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,4,100.0,26,155,38,3.1666666666666665,0.9791666666666666,0.9416666666666668,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_4/gpt5.5-cameron-emnlp-2_170010_4_data.json,5,100.0,26,154,38,3.1666666666666665,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_5/gpt5.5-cameron-emnlp-2_170010_5_data.json,1,100.0,26,220,55,4.583333333333333,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_5/gpt5.5-cameron-emnlp-2_170010_5_data.json,2,100.0,26,195,40,3.3333333333333335,0.9833333333333334,0.7115079365079365,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_5/gpt5.5-cameron-emnlp-2_170010_5_data.json,3,100.0,26,185,37,3.0833333333333335,1.0,0.9500000000000001,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_5/gpt5.5-cameron-emnlp-2_170010_5_data.json,4,100.0,26,181,35,2.9166666666666665,1.0,0.9583333333333334,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp-2_170010_5/gpt5.5-cameron-emnlp-2_170010_5_data.json,5,100.0,26,181,35,2.9166666666666665,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_1/gpt5.5-cameron-emnlp_150825_1_data.json,1,91.66666666666666,26,220,70,5.833333333333333,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_1/gpt5.5-cameron-emnlp_150825_1_data.json,2,100.0,26,175,46,3.8333333333333335,0.9791666666666666,0.655654761904762,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_1/gpt5.5-cameron-emnlp_150825_1_data.json,3,100.0,26,162,39,3.25,0.9791666666666666,0.8333333333333331,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_1/gpt5.5-cameron-emnlp_150825_1_data.json,4,100.0,26,167,38,3.1666666666666665,1.0,0.9722222222222222,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_1,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_1/gpt5.5-cameron-emnlp_150825_1_data.json,5,100.0,26,172,38,3.1666666666666665,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_2/gpt5.5-cameron-emnlp_150825_2_data.json,1,100.0,24,214,55,4.583333333333333,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_2/gpt5.5-cameron-emnlp_150825_2_data.json,2,100.0,24,177,35,2.9166666666666665,0.9305555555555555,0.6178571428571428,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_2/gpt5.5-cameron-emnlp_150825_2_data.json,3,100.0,24,172,31,2.5833333333333335,1.0,0.9041666666666667,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_2/gpt5.5-cameron-emnlp_150825_2_data.json,4,100.0,24,173,31,2.5833333333333335,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_2,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_2/gpt5.5-cameron-emnlp_150825_2_data.json,5,100.0,24,173,31,2.5833333333333335,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_3/gpt5.5-cameron-emnlp_150825_3_data.json,1,83.33333333333334,26,229,62,5.166666666666667,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_3/gpt5.5-cameron-emnlp_150825_3_data.json,2,83.33333333333334,26,203,45,3.75,0.9833333333333334,0.7242063492063493,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_3/gpt5.5-cameron-emnlp_150825_3_data.json,3,83.33333333333334,28,228,46,3.8333333333333335,0.9500000000000001,0.8541666666666666,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_3/gpt5.5-cameron-emnlp_150825_3_data.json,4,83.33333333333334,26,190,38,3.1666666666666665,1.0,0.8805555555555555,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_3,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_3/gpt5.5-cameron-emnlp_150825_3_data.json,5,83.33333333333334,26,187,37,3.0833333333333335,1.0,0.9722222222222223,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_4/gpt5.5-cameron-emnlp_150825_4_data.json,1,100.0,26,184,57,4.75,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_4/gpt5.5-cameron-emnlp_150825_4_data.json,2,100.0,26,153,37,3.0833333333333335,0.9791666666666666,0.6343253968253968,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_4/gpt5.5-cameron-emnlp_150825_4_data.json,3,100.0,26,144,30,2.5,1.0,0.8680555555555557,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_4/gpt5.5-cameron-emnlp_150825_4_data.json,4,100.0,26,144,30,2.5,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_4,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_4/gpt5.5-cameron-emnlp_150825_4_data.json,5,100.0,26,144,30,2.5,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_5/gpt5.5-cameron-emnlp_150825_5_data.json,1,100.0,24,192,49,4.083333333333333,1.0,0.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_5/gpt5.5-cameron-emnlp_150825_5_data.json,2,100.0,24,195,40,3.3333333333333335,1.0,0.813888888888889,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_5/gpt5.5-cameron-emnlp_150825_5_data.json,3,100.0,24,189,34,2.8333333333333335,1.0,0.8555555555555556,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_5/gpt5.5-cameron-emnlp_150825_5_data.json,4,100.0,24,188,34,2.8333333333333335,1.0,1.0,12
gpt,gpt-5.5,Cameron,gpt5.5-cameron-emnlp,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp_150825_5,data/experiments/Cameron/2026-05-15/gpt5.5-cameron/gpt5.5-cameron-emnlp_150825_5/gpt5.5-cameron-emnlp_150825_5_data.json,5,100.0,24,188,34,2.8333333333333335,1.0,1.0,12
