pair_id,filename,1,2,3,4
knco59ak_hjrv83g6_pe41te3z,019.png,"almost a top down view, very short/shallow, light handle, darker brown rim and bottom, same light on the bottom and center","shallow, top down view, light handle and center/bottom, is a brown rim against a whiteish bottom/side, white handle","round, super shallow, whiteish, top down view, brown rim, white handle","very shallow, white basket and handle, brown rim with top down view"
knco59ak_hjrv83g6_pe41te3z,022.png,"2 tone, side view almost entire flat view, Light brown for the top and bottom inch, Middle is a darker brown, The handle is light, like the top inch of the basket, The handle is flat at the top of the curve like a rounded off rectangle, you can see in the inside like an inch, inside show the top brim with the lighter brown, no dark, 5 has a large, tall, flat handle at the top, its not circular, looks liek the bottom has a lighter color than the center, the center is only a shade or 2 off from the top","can see an inch on the inside, flat top handle, wide, rectangle, 2 tone just a coupel shades off","flat top handle, 1 inch inside view, brown rim and handle, 2 shade darker center","Flat handle top, 1 inch backside view, straight on view, lighter brown on the rim, 2 tone darker center"
knco59ak_hjrv83g6_pe41te3z,033.png,"rabbit face on, has 2 little feet",rabbit facing straight on 2 littel feet,"rabbit face on, 2 little feet",rabbit straight on 2 little feet
knco59ak_hjrv83g6_pe41te3z,037.png,"all one color, tiny handles, very tall, you can see through the back looks like a couple of windows in the back, tiny handles on each side","tallest basket, window view on the back side, 2 tiny handles","tall, 2 little handles, windows in back side","tall version, windows in the back, 2 handles"
knco59ak_hjrv83g6_pe41te3z,040.png,"2 tone, round, whitich top and bottom, sharp curved handle, bottom white section is thicker than top, straight on side view, no inside viewable, looks like a dirty white, but center much darker, flat on, no inside, dark handle, dark center, even a darker rim, looks round, center has a whitish top and bottom with a very dark center, guess it is 3 tones because of the brown rim, a handle like #2, same color","white and black bucket, dark handle","straight on view, whiteish top/bottom with almost black in the middle, dark handle, no view inside","white top/bottom, black center, round, brown rim 3 tone, no inside view"
knco59ak_hjrv83g6_pe41te3z,065.png,"it is ashorter between the 2, 2 handles, one on each side, handles are thicker, no window view in the backside","shorter version of #2, can see inside, no windows, 2 handles","short version of 6, no window, but 2 handles","rectangle basket, short version, 2 handles, no windows in the back"
knco59ak_hjrv83g6_pe41te3z,076.png,"round basket, bunny head looking to the right",rabbit facing right,rabbit facing right,rabbit looking right
knco59ak_lj9s0gp7_s46zmn1a,001.png,"a round and polished basket with a single round handle going across, It seems almost dome shape, Darker, Its seems polished",polished one,the polished one,polished
knco59ak_lj9s0gp7_s46zmn1a,009.png,"2 handles that joins together at the top, It's also rectangle in shape","one with two handles that meet at the top, one with two londg handles that meet at the top",the one with two handles that joined at the end,two handles that joined at the top
knco59ak_lj9s0gp7_s46zmn1a,012.png,"two tone finish with lighter color at the top and bottom, the middle tone is kinda greenish, The handle also seems crooked, it's also rectangle","one with the crooked handle, greenish tone in the middle",the one with green in the middle,greenish
knco59ak_lj9s0gp7_s46zmn1a,015.png,a basket with the top opening covered up halfway and the other half is left open with the lid hovering above,basket that had a half covered lid,the half coverd,half covered
knco59ak_lj9s0gp7_s46zmn1a,017.png,"rectangle, one solid dark color, It's weaves are quite transparent, has a single handle going across","rectangle one that bowed at the top, one that bowed at the top",the dip one,curved at the top
knco59ak_lj9s0gp7_s46zmn1a,019.png,"the flat one, very flat and short, mostly lighter color, has a darker color at the top and bottom",really flat one,the really flat one,flat one
knco59ak_lj9s0gp7_s46zmn1a,022.png,"a handle that's unusually longer than it's body, It's rectangle, Has a lighter color at the bottom and the top while the middle color is darker, has some see through holes at the top","only one we got wrong on the last set, handle looked obviously woven, rectangle",the one with woven handle,woven handle
knco59ak_lj9s0gp7_s46zmn1a,033.png,a mouse looking one with two tiny legs poking out,mr mouse with pointy legs,mr mouse with two pointy legs,mr mouse
knco59ak_lj9s0gp7_s46zmn1a,037.png,"a tall and round one, all same color throughout, it has two shot handles on either side, it's quite tall, it's kinda see through",tallest basket in the last round,the tall round one,tallest
knco59ak_lj9s0gp7_s46zmn1a,040.png,"round, has white color at the top and bottom and has a single handle going across, has white tone at the top and bottom","one with white at the top and bottom, round",the one round one with white tone at the top and bottom,"white at the top and bottom, short round"
knco59ak_lj9s0gp7_s46zmn1a,065.png,"a unique tight weave, round but not as tall as number 9, two short handles on both sided","one with the unique weave, two short handles, round, tightly woven one with two short handles",the one with the unique weave with two short handle,"unique weave with two short handles, short"
knco59ak_lj9s0gp7_s46zmn1a,076.png,the rabbit with the side view,mr rabbit with the side view,Mr rabbit with the side view,mor rabbit with side view
knco59ak_mzlq24zh_yilrr2uq,001.png,basket shaped like a semi circle,"The basket u placed in position 1 in the last round, basket looking like a real bucket",looking like a bucket without visible holes in it,"basket without holes, shaped like a bucket"
knco59ak_mzlq24zh_yilrr2uq,009.png,"white stripe on handle, white color in the middle",,white stripe on handle and middle session,white stripe on handle
knco59ak_mzlq24zh_yilrr2uq,012.png,"brown handle, brown top, dark brown middle side, brown bottom side of the basket","brown handle, top and bottom, dark brown middle session","handle, top and bottom is brown, middle side is dark brown","dark middle with brown handle,top and bottom"
knco59ak_mzlq24zh_yilrr2uq,015.png,"basket with 2 lids, right lid is open",basket has 2 lids with right side open,basket with 2 lids with right side open,picnic basket with right lid open
knco59ak_mzlq24zh_yilrr2uq,017.png,"top side shaped like a contour, brown in color",brown basket with contour shaped top,contour shaped top of basket,contour shaped top of basket
knco59ak_mzlq24zh_yilrr2uq,019.png,"hamper basket, you can see its inside",hamper basket that you can see its inside,hamper basket that you can see inside,"the round wide one, hamper basket that you can see inside, round and wide to see inside, Not deep but round and wide"
knco59ak_mzlq24zh_yilrr2uq,022.png,plated handle,basket with plated handle,basket with plated handle,plated handle
knco59ak_mzlq24zh_yilrr2uq,033.png,"basket looking like a rat, you can see its front side",rat shaped basket front facing,"rat shaped basket, front facing","rat basket, rat shaped basket looking straight at you"
knco59ak_mzlq24zh_yilrr2uq,037.png,long laundry basket,long laundry basket,long laundry shaped basket,like a laundry basket but longer with very short handles on both sides
knco59ak_mzlq24zh_yilrr2uq,040.png,"white top side, dark brown middle side, white bottom side",basket with white top and bottom but dark brown middle section,"white top and bottom, dark brown middle section",white top side and bottom side with dark brown middle section
knco59ak_mzlq24zh_yilrr2uq,065.png,short laundry basket,short laundry basket,short laundry basket,"short laundry basket, with short handle in both sides, open with no lid or cover"
knco59ak_mzlq24zh_yilrr2uq,076.png,"rabbit facing right, shaped like a rabbit facing right side",rabbit shaped basket facing right side,"rabbit shaped, facing right",rabbit basket
knco59ak_no1rvlqs_q4b56tqw,001.png,"a very deep bottom basket part, a handle over the top that is about a half circle in looks, rounded at the bottom, the bottom is really rounded, straight on, turned a little to the left, the handle and the basket are the same color, a bit of a rim around the top, kind of a medium brown, looks a bit shiney, there's a bit of a shine on the rim and on the left side, a deep, basket, slightly facing left with a sort of thick rim around the top, the handle and basket appear to be the same shade, the brim is at the top, a pretty widish brim, you can see a little of the inside of the other side of the basket, it's facing just the tiniest bit left","Deep basket with the rim, kinda shiney","deep basket, slightly shiney, it's sort of a dark tan, a little bit of a sheen, rounded bottom, kind of a rim at the top, facing a little to the left, it has a deep rounded bottom and is seen slight turned to the left, the confusing one!",confusing one
knco59ak_no1rvlqs_q4b56tqw,009.png,"shown slightly from above, brown with some white woven around the top, it has a thin handle that veers into two sections when it attaches to the basket, i don't see any black on this one at all, the handle is the distinctive thing, it's one piece and then it branches out where attaching to the basket, where it branches out there is some white, could be like tape, at the top of the basket it is tan, below that there is some white threading through the tan, and then tan below, slightly angled, you can see inside the basket a little","basket with funny handles, the one handle that turns into two parts at the top of the basket, with white tape looking part on handle!",weird handle,weird basket with handle that turns into two parts
knco59ak_no1rvlqs_q4b56tqw,012.png,"seen straight on, brown and tan, kind of a deep basket, tan at the bottom, brown in the middle and tan at the top, tan handle, okay no green, oh square","square one face on, tan top, tan bottom, brown in middle, tan handle","tan bottom brown middle tan top tan handle forward photo, square brown","brown square, tan brown tan front facing"
knco59ak_no1rvlqs_q4b56tqw,015.png,"a picnic basket, the left side of the top of the picnic basket is closed, the right side is somewhat open, squarish, tan color",picnic basket with one side open,picnic basket,picnic basket
knco59ak_no1rvlqs_q4b56tqw,017.png,"looks slightly rounded, especially at the rim, it kind of scoops down, it is shown facing a more to right, it has a handle that is small in height than the base of the basket, you can see the inside of the basket in the back",basket with envelope top!,envelope,envelope
knco59ak_no1rvlqs_q4b56tqw,019.png,"seen from above, it's super wide and round, it isn't quite directly above but close, it has sort of a circle in reddish tan in the middle, a small one, the handle doesn't cover any of the bottom, it looks like something for easter eggs, handle is on the left side at the top and the right side at the bottom","mostly from above, low flat one with the thin handle",red circle,red circle
knco59ak_no1rvlqs_q4b56tqw,022.png,"shown face on (not at any angle), a shallow basket, a high handle over it, the handle is much higher than the bottom of the basket, all brown, the handle looks a bit like rope","the one with the low basket and the high handle, handle bigger than the basket, front on, its taken straight on and has a short basket and then a high handle over it, high than he basket it's., looks like twisted rope!","seen face on short basket, tall handle, rope","low basket, high handle, its rope"
knco59ak_no1rvlqs_q4b56tqw,033.png,mouse,MOUSE,MOUSE!,mouse
knco59ak_no1rvlqs_q4b56tqw,037.png,"looks like a laundry basket, tall",laundry basket,laundry basket,laundry basket
knco59ak_no1rvlqs_q4b56tqw,040.png,"kinda similar but round, it has cream at the bottom brown in the middle cream and then brown hand that looks like it loops around the top, straight on, hand is kind of thick, it's not a finely woven basket, you can really see the weaving on this one","cream at bottom, dark in middle, cream at top, dark handle, roughly woven","tan brown tan roughly woven, seen face on, cream black cream",cream dark brown cream
knco59ak_no1rvlqs_q4b56tqw,065.png,"round, it looks like it has a basket within a basket, its seen face on so you can see slightly inside, it looks like there might be another basket inside, little bears ear handles, it looks kinda of crafty, it is shorter, you can see the weaving",basket within basket!,small laundry basket,2nd laundry basket
knco59ak_no1rvlqs_q4b56tqw,076.png,looks like a bunny,BUNNY!,"RABBIT!, bunny",RABBIT
knco59ak_oeqg6ep3_tgrya1jj,001.png,"deep round basket with tall handle, round bottom, black color, not black basket, dome like bottom","pot-like basket, black handle","pot like, with black handle",pot like basket
knco59ak_oeqg6ep3_tgrya1jj,009.png,"the basket with handle anchored at the 4 corner, with the handle facing front.. the handle has the widest radius, it was anchored on 4 sides, it has white on the arms, and on the body of the basket",is anchored on 4 sides,basket anchored on 4 sides,anchored on 4 sides
knco59ak_oeqg6ep3_tgrya1jj,012.png,"basket like 5 but not shallow, has black color, rectangle, width more than 5th",rectangle dark colored,"dark body basket, rectangle","rectangular basket, dark bodied"
knco59ak_oeqg6ep3_tgrya1jj,015.png,"small round basket with lid, black patch on the lid and a little lock on the side, the basket is half covered",half closed,halved close,half closed basked
knco59ak_oeqg6ep3_tgrya1jj,017.png,brown with uneven edge,is the last basket of the last round,basket with uneven edge,uneven edge basket
knco59ak_oeqg6ep3_tgrya1jj,019.png,"shallow, inside can be seen, white handle",shallow,"shallow basket, can see the inside",shallow basket
knco59ak_oeqg6ep3_tgrya1jj,022.png,"basket with bent wooden handle over the top, shallow basket, the one with side view, you can't see the interior, the handle is long, braided","is the 7 of the last round, that looked like 5 of last round",like 1,"white handle basket, the one that look like the rectangular basket"
knco59ak_oeqg6ep3_tgrya1jj,033.png,"basket with chicken head, rat looking, forward facing","rabbit looking basket, rat looking",rat looking,rat looking
knco59ak_oeqg6ep3_tgrya1jj,037.png,"cylindrical with 2 small handle, shallow basket","the deepest basket, cylindrical","bucket like basket, deepest basket","deep, bucket like basket"
knco59ak_oeqg6ep3_tgrya1jj,040.png,"like it but round bottom, like 7 and 5 but black handle and black stripe",braided handle,"round bottom, white black white basket",round white black white basket
knco59ak_oeqg6ep3_tgrya1jj,065.png,has 2 short handle,"basket with body like net, 2 short handle",net like basket,net body basket
knco59ak_oeqg6ep3_tgrya1jj,076.png,"chicken head styled basket, the one facing the right","white black white colored basket, round bottom",rabbit looking basket,rabbit looking
knco59ak_p3z9x797_w6eqf2bc,001.png,"all brown, kind of round looking, you can't see the weaving of the basket very well, almost looks like it is made of wood, it looks like an acorn to me, it's forward a little on the left side, not straight on",acorn basket,acorn rurned left,acorn left
knco59ak_p3z9x797_w6eqf2bc,009.png,"has a white stripe, looks like white tape on the handles",the one with the white stripe and the white tape on the handles,"white stripe, tape on handles","white stripe, white tape on handles"
knco59ak_p3z9x797_w6eqf2bc,012.png,"mostly green, the handle is brown","green rectangle one, facing forward",green rectangle,green rectangle
knco59ak_p3z9x797_w6eqf2bc,015.png,"looks like a picnic basket, the right side is open",picnic basket with the right side open,picnic basket open on right side,picnic basket
knco59ak_p3z9x797_w6eqf2bc,017.png,"looks like a basket you might take shopping, it has a braid around the top of the basket part, it's oval-ish, solid","shopping basket, braid around the rim, swoopy, not straight",swoopy shopping basket,swoopy shopping basket
knco59ak_p3z9x797_w6eqf2bc,019.png,"short, round, at an angle in the picture, like maybe you could put plates in it, round and shorter than 5","round, very short, you can see into the basket","round short one, you can see into the basket","short basket, you can see into the basket"
knco59ak_p3z9x797_w6eqf2bc,022.png,"very short, facing exactly forward, the handle is taller than the actual basket part, oval","short basket, not the round one, the oval one, braided handle","short oval with braided handle, handle is taller than the basket part","short basket with braided handle, oval"
knco59ak_p3z9x797_w6eqf2bc,033.png,"looks like a hamster, or a mouse",weird hamster thing,creepy hamster,creepy hamster
knco59ak_p3z9x797_w6eqf2bc,037.png,"really tall, it has two handles, it looks like there are holes in the back of it","tall baset with two handles and the rectangle holes in the back, laundry basket",laundry basket with rectangle holes,"laundry basket, rectangle holes"
knco59ak_p3z9x797_w6eqf2bc,040.png,"might be blue, or maybe grey, the bottom part looks white, it's round, the middle part is much darker than the bottom","the one i think looks blue, it is much lighter on the top and the bottom than in the middle, it's round, it's not the green one, it has a white stripe at the top, then a big blue/grey dark looking stripe. then white at the bottom","light beige at top, dark in middle, light at bottom",blue basket
knco59ak_p3z9x797_w6eqf2bc,065.png,"has two handles, it looks like there is another basket inside it, you can see like 6 handles, it's round and fairly tall","basket with baskets in it, lots of handles",basket with a million handles,lots of handles
knco59ak_p3z9x797_w6eqf2bc,076.png,"looks like a rabbit, It's facing to the right",rabbit faciing right,right facing rabbit,rabbit right
oatjomyt_1mt2iezs_ksg9e819,001.png,"fully face on, slightly deep, all brown, round handle, looks more like wood than basket material, all one color, tightly woven, almost looks like wood, looks like a bowl with a handle the same color","tightly woven basket, Almost looks like wood, The top has bands that make it a bit wider at the top, The handle is the same color, Looks like a wood bowl, it's a darker brown, round, but a bit tall with a handle that's a bit shorter, deep instead of tall, the top of the basket has two bands that make it a little wider at top, the bands are the same color but smooth, It has a shine to it","looks like a wooden bowl, deep, shiny, has oval handle and two bands at the top that make the top a bit wider",the laundry basket
oatjomyt_1mt2iezs_ksg9e819,009.png,"tan on top with white in the middle, The handle starts with 2 pieces on each side coming together at the top into one","light tan on top and bottom, white in the middle, The handle starts as two on each side and comes together as one in the middle, squarish","light tan stripes on top and bottom, white in middle, off-center, handles start as two pieces and go to one in the middle",the tote bag
oatjomyt_1mt2iezs_ksg9e819,012.png,"face on, light brown at the top and bottom of the basket, a large portion that looks greenish brown","on center, It's oval with medium tan small strips at both the top and bottom and a darker, almost green thick center, The handle is medium tan and oval, The stripes at the top and bottom are braided/intertwined","front-facing, squarish, light brown strips on the top and bottom, thick darker, almost green in the middle, oval handle, the stripes at the top and bottom are braded/interrwined","oval, tan stripes on the top and bottom, dark, almost green thick band in the middle, handle is the same brown color as the stripes"
oatjomyt_1mt2iezs_ksg9e819,015.png,"woven, a handle that is not centered but veers to the right as you look at it, kind of like an upside down v, the left side is higher than the right","closed on one side, open on the other, looks like upside down v","half open, upside down v","the sheep, teeny tiny little feet"
oatjomyt_1mt2iezs_ksg9e819,017.png,"looks more like a tote bag, It's oval, light brown, the basket is taller than the handle which is just one piece, it's not fully facing the front","looks like a tote bag, slightly off-center, can see inside it a bit, medium brown, oval","looks like tote bag, can see inside, off-center","the one we had a hard time on first round, off-center, white stripes on top and bottom, thick brown in the middle, handle has knots on each end"
oatjomyt_1mt2iezs_ksg9e819,019.png,"flat, a light brown color, round","flat and round with a smaller handle, not flat, just not deep at all, the handle is off-center, it's the 2:00 position","flat/very shallow, handle off-center, darker stripe at top, round","flat/shallow round basket, off-center handle, dark strip around top"
oatjomyt_1mt2iezs_ksg9e819,022.png,"pictured straight on, a large handle, It is all one color","medium-sized, oval wicker basket with a tall twisted handle, It’s made from light golden-brown rattan or split reed, the handle is larger than the basket, oval with a taller intertwined handle, All one color, light tan, The top of the basket has a band that is smooth and not the same texture as the basket, it's smaller, less deep, but not the flat one, oval handle, there's a band around the top in the same color","shallow, medium tan, longer handle that is braided, one band at the top of the basket that is the same color, facing front, oval shaped, not as shallow, the band is front-facing, long handle, it's oval","shallow, oval, longer oval, braided handle, Two bands at the top, just a bit lighter, facing front"
oatjomyt_1mt2iezs_ksg9e819,033.png,"looks like a sheep looking at you with tiny little feet, no handle",looks like a sheep with tiny little legs,sheep with little feet,"tan stripes on top and bottom, cream in the middle, handle starts as two and goes to one"
oatjomyt_1mt2iezs_ksg9e819,037.png,"the tallest basket, short handles",the tallest basket with short round handles,"tall, laundry basket, round, short little handles on each side, dark brown","half open, upside down v"
oatjomyt_1mt2iezs_ksg9e819,040.png,"sort of sideways, a lighter color stripes at the top and bottom, the middle is a darker brown, just a tiny bit sideways, large weaving, the front of it has lines down the sides, the brown almost looks blue, the handle has large knots at each end, it looks like it would be a bit oval, the sides look more like reeds than woven, not fully facing front, The basket is bigger than the handle, lighter stripes at both the bottom and the top, the handles have knots at each end, it looks round to me, it's a bit off center, kind of looks like wood woven through the front, like wood stripes down the front of it, it's more white at the top and the bottom, thin stripes of white with a much darker brown in the middle, I think it's round, or cream color, looks like twigs going vertically down, definately has a handle, It's round, lighter thin stripe at top and bottom, darker wide stripe in the middle, knots at the end of the handle, can't tell if it's round, to me it looks a bit oblong because it's not straight on, the dark brown almost looks like a dark blue","round, lighter stripes at both the bottom and the top, much darker in the middle, handle has knots at each end","off-center, cream color stripes at top and bottom, much darker wider stripe in middle, handle is dark with knots at each end, looks oval",
oatjomyt_1mt2iezs_ksg9e819,065.png,"round, two handles that are small, woven, a lighter stripe at the bottem","round, medium tan with two lighter stripes at the bottom, The handles are very short, faces head on, looks like it could be a laundry basket","round, with very short handles on each side, 2 lighter strips at the bottom, facing front, can see a bit inside, On the inside you can see a lighter stripe around the top, it's round, darker tan, has 2 lighter colored stripes at the bottom, Two short handles on each side, You can see inside the top of it that has a light stripe at the top inside","not the laundry basket, round, tan with two lighter stripes at the bottom, you can see inside, there's a light strip at the top of the inside, short handles on each side, front facing"
oatjomyt_1mt2iezs_ksg9e819,076.png,looks like a rabbit with no tail,"looks like a bunny, It's off-center","bunny, off-center",the bunny
oatjomyt_2q5yh4n2_jwt9eo1o,001.png,"perhaps the least-porous looking out of all of them, very tight weave, not rectangular shaped, round, no top door/lid, appears to have a slight luster, on the reddish-brown side, no visible pattern, Singular one, very round, semicircle shape, very, very small sliver of the inside of the basket","slight shadow on the bottom right, Round base and handle, slight luster, very tight weave, reddish in color","bottom right shadow, slight luster, reddish color","the slight shadow on the bottom right, slight luster"
oatjomyt_2q5yh4n2_jwt9eo1o,009.png,"white accents, top handle has four connective points to the bowl of the basket","other basket with white accents, Handle is connected to base by four points, Top of base as well as side of handles are white","the white accents, handle connected by four points","the basket with white accents, handle is counted at four points"
oatjomyt_2q5yh4n2_jwt9eo1o,012.png,"tightly woven, we cannot see the inside of it at all, Base is a rectangle shape, Base has a greenish color, handle and rims (both top and bottom) are brown","rectangular, greenish base","basket with the greenish, rectangular base","the greenish, rectangular base"
oatjomyt_2q5yh4n2_jwt9eo1o,015.png,"only one with a visible lid, Bit of a pale brown color, rectangular in shape","the only basket with a top lid, the right side of the lid is open","with the lid, the right side of the lid is open",the lid with the right side open
oatjomyt_2q5yh4n2_jwt9eo1o,017.png,"somewhat irregular shape, The 'mouth' of the base is curved downward at the center, slightly, a isible shadow under the basket, turned at a slight angle","irregular, curved rim","irregular basket, curved rim","the irregular, curved rim"
oatjomyt_2q5yh4n2_jwt9eo1o,019.png,"light-brown, beige color, The top and bottom rims are a darker brown, We can see the entirety of the inside of the basket from the angle, Base is round, and shallow, Handle is also the beige color","beige basket with darker rims, Very shallow and round, can see fully inside","beige, darker rims, shallow, can see fully inside","beige with the darker rims, shallow, can see fully inside"
oatjomyt_2q5yh4n2_jwt9eo1o,022.png,"large handle, taller than the base of the basket, Handle has a distinct twisted pattern, loosely weaved, base of the basket is interwoven with a slightly darker/greyer shade of brown","ver tall handle, slightly darket color interwoven in the base, Loose weave, twisted handle","large, twisted handle, darker brown interweave in the base","the long, twisted handle, darker brown interwoven in the base"
oatjomyt_2q5yh4n2_jwt9eo1o,033.png,"bunny shaped, red eyes, facing the camera","bunny basket facing center, red eyes and whiskers","bunny facing us, red eyes and whiskers",the front-facing bunny
oatjomyt_2q5yh4n2_jwt9eo1o,037.png,"tall and looks like a laundry basket, Cylindrical, very round, very tall, Two small loops as handles","landry basket, Tall, small hoops, cylindrical","laundry basket, tall and cylindrical",the tall laundry basket
oatjomyt_2q5yh4n2_jwt9eo1o,040.png,"small and round, The handle and top rim is a medium brown, The base of it is two colors, A darker brown in the center, two beige/off-white stripes on the top and bottom","small one with many different colors, Dark brown base with the two off-white stripes, on top and bottom","small one, top and bottom off-white striped","the small one with a darker center on the base, off-white stripes on the top and bottom"
oatjomyt_2q5yh4n2_jwt9eo1o,065.png,"two small loops as handles, handles appear to be doubled, Cylindrical in shape, shorter than 9th","shorter laundry basket, double loop handles","shorter laundry basket, double hoops",the shorter laundry basket with double hoops
oatjomyt_2q5yh4n2_jwt9eo1o,076.png,"bunny-shaped, facing the right",bunny basket facing right,right-facing bunny,right-facing bunny
oatjomyt_37w5v0l8_t1vlvnon,001.png,"dark brown, looks like a handbag, a thin arched handle, a flat band going around the top of the body of the basket, very smooth looking, The bottom has rounded corners, All one color","oval, flat bottom that's smaller than the top, bottom corners are rounded, single handle going from right to left, flat band around the top edge, entire basket is one medium brown shade","a flat sided oval with the flat bottom smaller than the top, The top edge has a wide flat band around it, 1 handle going right to left attached to the short ends, Entire basket one brown color","a flat sided oval, lower corners rounded, 1 handle going right to left attached to short ends, wide flat band going around upper edges, flat bottom smaller than top"
oatjomyt_37w5v0l8_t1vlvnon,009.png,"two colors, a brown stripe on the top and bottom, a light stripe in between, rectangular, the ends are rounded, not flat, The handle is attached at each short end, splits into 2 pieces at each end","oval, flat bottom, 1 handle that splits at each end so it attaches in two places on ech short end, basket is very light, tan bottom, tan upper edge and handle","an oval with a flat bottom, 1 handle that splits into two at each end that are attached to the short ends, The basket is very light, a tan bottom, tan upper edge and handle","oval, flat bottom, 1 handle that splits at the ends into 2 ends attached at short ends of oval, Basket has tan bottom and upper edges, with a wide w"
oatjomyt_37w5v0l8_t1vlvnon,012.png,"rectangular, a single handle attached to the short ends, The bottom is flat, The body of the basket is very dark, a lighter brown stripe on the bottom, and on the top, the handle is the same lighter brown color, The lighter brown is reddish color","rectangular, flat bottom, 1 handle going right to left attached to the short ends, body is very dark, upper and lower edges and the handle in a lighter reddish brown","a rectangle with a flat bottom, 1 handle going right to left attached to short ends, The body is very dark, the bottom, upper edge, and handle in a lighter reddish brown","rectangle, flat bottom, 1 handle going right to left attached to short ends, very dark body, lower and upper edges and handle in lighter reddish brown"
oatjomyt_37w5v0l8_t1vlvnon,015.png,"rectangular, a rough looking surface, one flat and sort of wide handle in the middle, two flap style lids, all one color","rectangular, flat bottom, one handle attached in the middle going from one long side over to the other, two flap style lids","rectangular, flat bottom, one wide handle attached in the middle of the two long sides, 2 flat flap lids","rectangle, flat bottom, wide flat handle attached to middle of long sides, 2 flat flap lids"
oatjomyt_37w5v0l8_t1vlvnon,017.png,"oval shaped, flat sides, like a handbag, a single handle attached to the short ends, The bottom is flat, The top edge dips down in the middle and goes up towards the two short ends","flat sided oval, flat bottom, single handle going right to left between the two short ends, whole basket is one shade of reddish brown","a flat sided oval with a flat bottom, 1 handle going right to left attached to the short sides, The whole basket is one shade of reddish brown, The upper edges dip down slightly instead of going straight across","flat sided oval, flat bottom, 1 handle going right to left attached to narrow ends, Upper edges dips down instead of going straight across, Whole basket 1 reddish brown color"
oatjomyt_37w5v0l8_t1vlvnon,019.png,"a very shallow round with a flat bottom and a single handle, a light color, a thin reddish brown stripe around the top edge","round, flat bottom, very shallow, 1 handle, very light colored, reddish brown trim around the edge","round, very shallow, flat bottom, 1 handle, very light color, a narrow reddish brown upper edge","round, very shallow, 1 handle, very light color with a narrow reddish brown edge"
oatjomyt_37w5v0l8_t1vlvnon,022.png,"a shallow oval shape, a single twisted handle attached at each narrow end, The body of the basket is woven with wide pieces, the top edge of the basket is woven with narrow round pieces","shallow oval, 1 twisted handle going right to left, body is darker brown flat woven strips, top edge is lighter reddish brown round sticks","oval, 1 twisted handle going right to left, The body of the basket is woven with wide flat bands in a darker brown, the upper edge is round rods, The upper edges and the handle are a lighter reddish brown","oval, 1 handle going right to left attached to short ends, body is woven from darker wide flat bands, upper edges is woven from round rods, Upper edges and handle a lighter reddish brown"
oatjomyt_37w5v0l8_t1vlvnon,033.png,"light colored, rounded basked, shaped like an animal (maybe a mouse), facing directly towards viewer, two pegs representing feet, two eyes, two ears",mouse facing straight at you,a mouse facing the viewer,mouse facing viewer
oatjomyt_37w5v0l8_t1vlvnon,037.png,"a tall cylinder with a flat bottom, a decorative pattern of open rectangular holes around the top, 2 very small rounded handles on opposite edges","tall cylindar, flat bottom, two small arched handles",a tall cylindar with 2 very small arched handles,tall cylindar with 2 very small arched handles
oatjomyt_37w5v0l8_t1vlvnon,040.png,"a short round basked with a single handle, The body is dark, a very light stripe on the top and on the bottom","round, flat bottom, 1 handle going right to left, body is dark colored, light colored stripe on the bottom and top, handle and upper edge are a third shade of brown, darker then the stripes, lighter than the body","round, flat bottom, 1 handle going right to left, The body is very dark, a lighter stripe on the bottom and top, The top edge and the handle are a third color, darker than the stripes, but lighter than the body of the basket","round, flat bottom, 1 handle going right to left, Body very dark, light colored stripe on bottom and top, upper edges and handle a 3rd color darker than stripes but lighter than body"
oatjomyt_37w5v0l8_t1vlvnon,065.png,"a smooth woven cylindar, slightly flared at the top, a flat bottom, 2 arched handles, each handle is actually two handles acting as one","medium hight cylindar, slightly flared at the top, two rounded handles","a cylindar, flat bottom, slightly flared top, two medium sized arched handles","medium height cylindar, flat bottom, slightly flared top, 2 medium sized arched handles"
oatjomyt_37w5v0l8_t1vlvnon,076.png,"facing right, looks like a stylized rabbit, round body, long ears laying flat back",rabbit facing right,a rabbit facing right,rabbit facing right
oatjomyt_6l7mq2vy_sver4gh9,001.png,"looks like an acorn, gets wider from the bottom up",the other acorn,acorn,acorn
oatjomyt_6l7mq2vy_sver4gh9,009.png,"only one with white weaving, handles branch out into 4 smaller twigs, brown at the bottom, white weaving mixed with brown above it, brown band above the white brown weaving",the one handle that breaks off into 4 twigs,"the 1 handle, breaks off into 4 twigs",4 twigs
oatjomyt_6l7mq2vy_sver4gh9,012.png,"black in the middle, brown band at the top, brown underneath it, It's a rectangle, you dont really see the shape, it's horizontal, we dont see inside it, It's dark brown, The handle and the bands are regular brown","brown in the middle with orange at the top and bottom, One handle","the brown middle, orange band top and bottom","Brown middle, orange top and bottom"
oatjomyt_6l7mq2vy_sver4gh9,015.png,"looks like a generic picnic basket, two differen openings","generic picnic basket, 2 flaps","generic picnic basket, 2 flaps",picnic
oatjomyt_6l7mq2vy_sver4gh9,017.png,"looks like an oval, has 1 long handle","an oval, one handle, brown orange color","the brown all around, one handle, Oval shape",brown oval 1 handle
oatjomyt_6l7mq2vy_sver4gh9,019.png,"you can see the inside of it, It's a circle, light colored, orangeish band","the circle one with the orange band at the top, You can see in the basket itself","the circle, orange band at the top, one handle","circle orange band at the top, one handle"
